Product_ID,Category,Size,Color,Price,Rating,Launch_Date,Trending_Score,Weather,Event_Type
PROD1865,Skirt,XL,Green,1328054.29,4.46,2020-09-30,0.57,Snowy,Vacation
PROD1508,Dress,M,White,345758.18,3.66,2020-08-12,0.15,Snowy,Vacation
PROD2299,Coat,M,Green,1903842.7,4.37,2024-08-10,0.62,Sunny,Sports Event
PROD2715,Skirt,L,Green,2910788.55,3.4,2023-02-06,0.5,Rainy,Sports Event
PROD2721,Jacket,XL,Blue,1356034.45,3.6,2024-03-01,0.09,Snowy,Casual Hangout
PROD3304,Dress,XL,Green,1558135.44,4.09,2024-10-30,0.61,Rainy,Business Meeting
PROD4528,Skirt,S,Yellow,1949408.21,3.53,2021-07-27,0.83,Sunny,Vacation
PROD3962,Skirt,XL,Yellow,917476.02,3.89,2020-03-04,0.12,Cloudy,Wedding
PROD2385,Jacket,S,Yellow,2685731.51,4.02,2023-09-01,0.69,Cloudy,Vacation
PROD3260,Coat,XXL,Blue,1344105.9,3.98,2020-04-21,0.64,Sunny,Vacation
PROD3208,Dress,M,Yellow,362303.7,4.2,2021-04-29,0.66,Snowy,Business Meeting
PROD2324,Suit,XL,Blue,1660159.37,3.57,2020-04-08,0.04,Sunny,Sports Event
PROD3254,Suit,S,Yellow,1570459.61,4.18,2021-02-01,0.26,Rainy,Business Meeting
PROD5901,Jacket,S,Yellow,1726334.47,3.88,2023-09-05,0.48,Snowy,Sports Event
PROD4929,Jacket,XXL,Red,1145348.62,4.09,2022-09-22,0.71,Rainy,Wedding
PROD2148,Jacket,XXL,Green,1617811.29,3.11,2021-09-01,0.57,Cloudy,Wedding
PROD1339,Suit,S,Green,678740.47,3.41,2023-11-08,0.61,Sunny,Business Meeting
PROD2456,Suit,M,Yellow,1648306.85,3.77,2023-02-24,0.38,Rainy,Business Meeting
PROD5387,Jacket,L,Red,823283.65,4.53,2022-01-02,0.83,Rainy,Vacation
PROD5300,Skirt,S,Blue,1296960.21,3.39,2020-03-10,0.01,Rainy,Business Meeting
PROD4796,Skirt,S,Black,2222623.01,3.6,2022-11-29,0.25,Sunny,Business Meeting
PROD2406,Coat,XXL,White,1294654.66,3.1,2020-10-13,0.67,Snowy,Sports Event
PROD3715,Suit,L,Black,789821.06,3.24,2024-03-17,0.24,Sunny,Vacation
PROD2746,Shirt,XXL,Red,2281211.39,3.86,2023-04-06,0.11,Rainy,Vacation
PROD1453,Skirt,S,White,435950.22,3.19,2023-07-06,0.75,Snowy,Sports Event
PROD3937,Coat,S,Black,911903.33,3.68,2023-03-11,0.27,Cloudy,Business Meeting
PROD3236,Coat,XL,Blue,1926871.73,4.14,2021-10-02,0.59,Sunny,Sports Event
PROD1656,Skirt,M,Red,2890844.97,4.43,2022-09-22,0.97,Snowy,Sports Event
PROD5820,Coat,XXL,Black,199812.22,4.71,2022-01-12,0.12,Sunny,Vacation
PROD2713,Jacket,XL,Red,2275541.06,3.16,2020-01-01,0.18,Rainy,Business Meeting
PROD2772,Skirt,L,Red,1923032.84,4.24,2024-07-16,0.73,Rainy,Wedding
PROD4386,Coat,XXL,Yellow,1454500.79,3.38,2024-02-10,0.93,Sunny,Sports Event
PROD4088,Skirt,S,Green,2678907.31,3.98,2024-06-27,0.84,Sunny,Vacation
PROD3011,Jacket,XXL,Blue,2196171.46,4.32,2021-10-31,0.35,Snowy,Sports Event
PROD2164,Suit,M,White,259844.69,3.0,2020-01-15,0.89,Rainy,Business Meeting
PROD4218,Coat,L,Red,1607394.94,4.15,2022-11-05,0.19,Snowy,Vacation
PROD5464,Jacket,XL,Yellow,1924791.83,4.41,2024-08-23,0.42,Rainy,Vacation
PROD1804,Suit,M,Black,1775760.13,3.37,2022-09-26,0.84,Sunny,Wedding
PROD3872,Skirt,XL,Red,659354.03,3.26,2021-08-10,0.53,Rainy,Casual Hangout
PROD3491,Shirt,M,White,1591100.32,4.68,2020-12-13,0.01,Snowy,Sports Event
PROD1035,Jacket,XXL,Green,1153232.28,4.04,2024-02-08,0.15,Snowy,Wedding
PROD1182,Jacket,S,Yellow,1249061.53,4.24,2024-10-21,0.77,Snowy,Sports Event
PROD4222,Shirt,M,Black,2127716.63,4.99,2022-02-19,0.01,Rainy,Wedding
PROD1080,Jacket,XXL,Black,2788532.38,4.48,2021-11-10,0.06,Cloudy,Casual Hangout
PROD1598,Jacket,M,Red,2981950.39,4.34,2023-02-18,0.86,Rainy,Wedding
PROD2825,Coat,XXL,Yellow,2785789.75,4.25,2024-01-17,0.77,Snowy,Sports Event
PROD5982,Suit,XL,Black,644557.64,4.59,2024-11-09,0.77,Cloudy,Vacation
PROD4196,Skirt,XXL,Green,1795907.1,4.78,2024-11-06,0.88,Rainy,Wedding
PROD2605,Dress,L,Black,2041861.41,4.15,2024-09-10,0.25,Snowy,Vacation
PROD3901,Skirt,S,Red,406721.52,4.89,2022-10-24,0.42,Sunny,Wedding
PROD3033,Skirt,S,White,359033.18,3.06,2023-12-31,0.84,Rainy,Business Meeting
PROD4743,Skirt,L,White,1882518.88,4.65,2023-05-10,0.72,Rainy,Vacation
PROD5123,Skirt,L,Black,1468465.45,3.34,2021-01-07,0.57,Rainy,Vacation
PROD1889,Coat,M,Red,822367.0,4.37,2023-05-08,0.8,Snowy,Business Meeting
PROD5093,Skirt,M,Blue,232593.79,3.26,2021-02-02,0.93,Rainy,Vacation
PROD5473,Jacket,S,Green,2220286.97,3.53,2021-08-21,0.46,Snowy,Vacation
PROD4656,Jacket,L,White,2787355.4,4.01,2020-10-08,0.8,Cloudy,Casual Hangout
PROD4164,Coat,XL,Black,375354.44,3.93,2021-02-20,0.78,Cloudy,Vacation
PROD1216,Dress,L,Green,2295300.32,3.13,2024-03-25,0.53,Snowy,Casual Hangout
PROD4920,Jacket,XL,Blue,774150.58,4.52,2020-03-21,0.84,Sunny,Casual Hangout
PROD4005,Shirt,M,Blue,2198509.75,3.98,2024-04-13,0.08,Cloudy,Business Meeting
PROD5488,Skirt,M,Blue,1146726.44,3.85,2022-08-01,0.52,Cloudy,Wedding
PROD3643,Coat,L,Yellow,761097.18,3.14,2023-09-19,0.74,Cloudy,Casual Hangout
PROD1302,Dress,XXL,Blue,409618.55,3.64,2020-05-10,0.55,Sunny,Casual Hangout
PROD1727,Skirt,L,Yellow,257961.91,3.41,2022-05-23,0.95,Cloudy,Casual Hangout
PROD1931,Coat,S,Blue,1484726.6,4.02,2021-07-27,0.53,Cloudy,Sports Event
PROD3392,Skirt,L,Green,1762116.78,3.05,2022-12-24,0.86,Rainy,Wedding
PROD5986,Coat,XL,Blue,1386600.09,3.8,2020-08-03,0.09,Rainy,Casual Hangout
PROD4078,Skirt,M,Yellow,2960477.91,4.3,2024-09-15,0.79,Snowy,Vacation
PROD1330,Shirt,S,Green,2795022.76,4.14,2022-06-18,0.54,Sunny,Business Meeting
PROD3757,Dress,XL,White,1311154.64,3.3,2024-02-21,0.14,Sunny,Sports Event
PROD5434,Coat,XXL,Black,1607671.46,3.5,2022-05-11,0.74,Rainy,Vacation
PROD3606,Dress,L,Black,2828687.49,3.35,2020-10-22,0.41,Rainy,Sports Event
PROD1425,Coat,M,Green,1674894.75,4.54,2024-06-24,0.98,Snowy,Vacation
PROD2950,Suit,M,Red,2053149.48,4.64,2021-03-04,0.26,Snowy,Vacation
PROD4342,Dress,XXL,Blue,1764600.95,4.36,2023-09-07,0.06,Cloudy,Casual Hangout
PROD5892,Coat,XL,White,2522030.94,4.52,2021-03-10,0.36,Snowy,Sports Event
PROD2625,Skirt,L,Red,296728.82,4.07,2023-01-22,0.27,Cloudy,Vacation
PROD4121,Shirt,M,Red,300426.5,4.77,2020-01-31,0.76,Snowy,Wedding
PROD1373,Shirt,XXL,White,2105464.11,4.47,2022-04-19,0.87,Cloudy,Business Meeting
PROD5617,Suit,XL,Black,205597.23,3.34,2023-04-30,0.51,Cloudy,Wedding
PROD4952,Jacket,S,Red,2240925.09,3.56,2021-08-12,0.55,Snowy,Vacation
PROD4351,Dress,XL,Black,2615576.74,3.07,2023-08-11,0.32,Sunny,Business Meeting
PROD2822,Jacket,XXL,Black,432726.44,3.32,2022-12-15,0.14,Rainy,Wedding
PROD4123,Dress,XXL,Blue,1178405.55,3.72,2024-01-10,0.06,Cloudy,Sports Event
PROD5394,Suit,XL,Yellow,1998015.25,3.47,2021-07-21,0.79,Sunny,Business Meeting
PROD2334,Shirt,S,Red,668627.73,3.1,2024-03-24,0.07,Rainy,Vacation
PROD2916,Suit,XXL,Blue,627903.09,3.92,2021-10-29,0.46,Rainy,Wedding
PROD4823,Coat,L,Blue,2765978.09,3.08,2020-02-23,0.38,Cloudy,Vacation
PROD5179,Skirt,XL,White,369454.22,4.78,2022-08-29,0.79,Rainy,Sports Event
PROD4965,Shirt,XXL,Yellow,2184141.18,3.46,2022-03-11,0.86,Cloudy,Casual Hangout
PROD3084,Shirt,L,Blue,635213.28,3.46,2023-11-06,0.58,Cloudy,Sports Event
PROD5541,Shirt,M,White,2267960.39,3.53,2021-04-13,0.01,Cloudy,Casual Hangout
PROD1036,Shirt,XXL,Yellow,2801631.93,3.84,2020-04-24,0.7,Sunny,Vacation
PROD4612,Dress,L,Green,2811839.89,3.66,2021-12-04,0.5,Snowy,Sports Event
PROD4476,Skirt,S,Black,336269.82,3.28,2021-07-29,0.63,Sunny,Sports Event
PROD4350,Suit,M,Yellow,2784042.86,3.89,2022-12-09,0.77,Cloudy,Business Meeting
PROD2037,Skirt,XL,Green,2069848.3,3.97,2021-02-07,0.8,Snowy,Business Meeting
PROD2173,Dress,L,Green,2336653.48,3.1,2023-11-02,0.25,Snowy,Business Meeting
PROD5709,Dress,M,Red,2497363.81,3.04,2020-05-09,0.62,Snowy,Wedding
PROD4299,Suit,M,Yellow,2724576.74,4.13,2024-08-14,0.64,Cloudy,Vacation
PROD1699,Jacket,XL,Yellow,1589637.69,4.51,2022-08-18,0.6,Cloudy,Business Meeting
PROD3752,Skirt,XL,Red,1687329.43,3.6,2020-06-29,0.32,Rainy,Business Meeting
PROD2382,Dress,M,Yellow,287868.28,3.81,2020-02-22,0.55,Rainy,Sports Event
PROD3114,Shirt,S,Blue,108736.98,3.61,2022-03-01,0.46,Snowy,Wedding
PROD4781,Coat,M,Green,2331994.47,3.81,2023-01-17,0.67,Rainy,Business Meeting
PROD3706,Suit,XL,Green,730878.59,4.34,2023-09-23,0.1,Cloudy,Wedding
PROD5520,Dress,M,Yellow,2138928.97,3.48,2020-06-12,0.38,Sunny,Wedding
PROD4313,Dress,XL,Red,551075.19,3.31,2020-01-27,0.3,Cloudy,Business Meeting
PROD1774,Coat,L,Green,2164468.59,3.41,2022-04-12,0.58,Snowy,Casual Hangout
PROD1072,Jacket,M,Yellow,1652935.67,3.63,2020-07-24,0.09,Rainy,Vacation
PROD2025,Dress,M,White,2331300.08,3.96,2020-09-22,0.46,Snowy,Wedding
PROD5440,Coat,L,Yellow,2515583.59,4.31,2024-04-10,0.23,Snowy,Business Meeting
PROD4474,Skirt,XL,Blue,665091.1,4.22,2021-01-07,0.44,Cloudy,Wedding
PROD4783,Shirt,XL,Green,2090107.4,3.46,2023-01-26,0.97,Rainy,Vacation
PROD2844,Suit,S,Green,2157009.75,4.53,2024-05-29,0.37,Cloudy,Sports Event
PROD5013,Suit,XXL,Blue,662602.05,4.65,2024-02-15,0.87,Snowy,Sports Event
PROD5435,Jacket,L,Blue,2855836.92,4.21,2020-05-12,0.13,Cloudy,Vacation
PROD1840,Suit,L,Yellow,2992064.45,3.16,2023-05-12,0.23,Sunny,Wedding
PROD3321,Jacket,S,Green,337184.04,3.53,2023-07-22,1.0,Sunny,Sports Event
PROD1702,Jacket,L,White,1238411.25,4.96,2023-05-17,0.37,Cloudy,Wedding
PROD5392,Coat,L,Yellow,941031.64,3.05,2021-03-09,0.05,Snowy,Casual Hangout
PROD1173,Skirt,L,Blue,284924.47,4.11,2021-06-10,0.26,Rainy,Business Meeting
PROD3794,Suit,L,White,2553415.14,4.26,2022-04-05,0.63,Snowy,Wedding
PROD2764,Coat,XXL,White,2573838.95,3.75,2022-01-16,0.68,Rainy,Vacation
PROD2736,Coat,S,Blue,1493344.39,4.04,2020-07-11,0.97,Rainy,Wedding
PROD1231,Shirt,S,White,2051112.68,4.67,2024-11-05,0.39,Cloudy,Sports Event
PROD2868,Skirt,L,Black,915564.68,3.38,2022-05-03,0.96,Cloudy,Wedding
PROD3401,Suit,L,Yellow,118715.34,4.62,2023-05-21,0.92,Rainy,Wedding
PROD3342,Dress,XL,Black,1100081.14,3.35,2021-08-01,0.96,Cloudy,Casual Hangout
PROD2257,Skirt,M,Green,2288628.58,3.44,2020-10-10,0.8,Rainy,Sports Event
PROD1066,Coat,XXL,Yellow,2050827.74,4.42,2022-02-02,0.43,Cloudy,Sports Event
PROD1526,Dress,S,Green,1396391.7,3.45,2024-01-05,0.58,Rainy,Business Meeting
PROD2179,Skirt,M,White,2112906.43,3.19,2022-02-17,0.85,Cloudy,Wedding
PROD3245,Jacket,XL,Black,2830095.09,3.48,2023-01-03,0.66,Snowy,Business Meeting
PROD3488,Shirt,S,Red,2140245.0,4.41,2020-02-20,0.63,Sunny,Wedding
PROD5092,Shirt,XXL,Yellow,2618593.5,3.42,2023-08-28,0.36,Rainy,Vacation
PROD4462,Dress,M,Black,823777.39,3.84,2023-05-16,0.21,Sunny,Casual Hangout
PROD4147,Skirt,M,Yellow,1720936.69,3.07,2020-11-10,0.05,Rainy,Vacation
PROD5747,Dress,XL,Red,146144.59,3.98,2024-05-29,0.89,Snowy,Casual Hangout
PROD2847,Skirt,M,Green,957343.68,3.76,2020-03-20,0.74,Sunny,Business Meeting
PROD3456,Coat,S,Red,1540932.84,3.38,2024-02-29,0.91,Snowy,Casual Hangout
PROD4577,Skirt,M,Yellow,1718133.4,3.79,2024-07-10,0.59,Sunny,Vacation
PROD1837,Jacket,XXL,Green,1525332.2,3.71,2022-11-05,0.12,Snowy,Casual Hangout
PROD3370,Shirt,XXL,Blue,2572669.87,3.44,2024-05-09,0.18,Sunny,Business Meeting
PROD3854,Shirt,M,Green,2838091.92,3.85,2024-07-07,0.23,Sunny,Business Meeting
PROD5622,Dress,L,Blue,505523.48,3.92,2021-09-25,0.8,Cloudy,Business Meeting
PROD1240,Coat,M,White,1295075.46,4.95,2021-05-24,0.91,Sunny,Vacation
PROD4284,Skirt,XL,Blue,1804100.27,4.64,2020-10-06,0.93,Rainy,Vacation
PROD2378,Coat,L,Blue,1897539.81,4.24,2022-02-18,0.28,Snowy,Wedding
PROD5151,Shirt,S,White,1188779.84,4.64,2023-10-05,0.28,Cloudy,Business Meeting
PROD4944,Coat,M,Red,1874482.96,3.03,2020-08-29,0.59,Rainy,Vacation
PROD3388,Skirt,L,Blue,2906784.96,3.68,2020-06-09,0.57,Snowy,Vacation
PROD5678,Shirt,M,Green,1015853.31,3.77,2023-03-30,0.15,Snowy,Sports Event
PROD4041,Dress,L,Black,790950.06,3.32,2024-07-31,0.89,Snowy,Wedding
PROD3621,Dress,M,White,436079.53,3.68,2023-02-11,0.8,Cloudy,Casual Hangout
PROD5766,Coat,XXL,Yellow,989239.55,4.83,2020-08-09,0.87,Sunny,Wedding
PROD5535,Coat,XXL,White,1088120.44,3.71,2023-08-10,0.37,Snowy,Vacation
PROD1762,Jacket,S,Blue,2805110.88,4.04,2023-07-25,0.21,Snowy,Business Meeting
PROD2886,Skirt,S,Black,321260.77,3.23,2020-02-15,0.72,Snowy,Casual Hangout
PROD2095,Skirt,XL,White,2982727.8,3.65,2023-07-23,0.08,Sunny,Casual Hangout
PROD3928,Shirt,L,Green,1547437.1,4.7,2020-06-06,0.75,Rainy,Wedding
PROD2215,Shirt,L,Black,1877272.71,3.02,2020-05-19,0.64,Cloudy,Vacation
PROD2755,Suit,M,Blue,585850.88,4.77,2024-06-08,0.54,Cloudy,Wedding
PROD1377,Dress,M,White,1504715.78,3.21,2021-08-29,0.3,Sunny,Casual Hangout
PROD4029,Suit,S,Black,1226429.77,4.88,2021-03-29,0.71,Snowy,Casual Hangout
PROD3974,Coat,XXL,Red,1643394.02,3.44,2024-09-19,0.9,Rainy,Vacation
PROD5809,Jacket,L,Green,2676910.62,3.23,2020-12-02,0.23,Rainy,Wedding
PROD4808,Coat,XL,Blue,2917802.13,3.52,2024-08-13,0.13,Cloudy,Business Meeting
PROD1417,Skirt,M,Yellow,2298375.18,3.21,2023-08-29,0.19,Rainy,Vacation
PROD1045,Jacket,XXL,Black,109403.09,4.83,2021-01-11,0.07,Snowy,Wedding
PROD2998,Suit,L,Yellow,664514.03,4.48,2020-09-07,0.45,Sunny,Sports Event
PROD4244,Shirt,XL,Black,1774156.36,3.88,2023-07-14,0.71,Sunny,Casual Hangout
PROD2374,Suit,XL,Red,395159.78,3.58,2020-05-10,0.12,Sunny,Business Meeting
PROD4416,Shirt,XXL,Black,1889760.08,4.42,2022-07-09,0.26,Cloudy,Wedding
PROD4451,Jacket,M,Black,2239300.06,3.76,2022-10-18,0.9,Rainy,Wedding
PROD1409,Suit,S,Blue,360243.83,3.49,2022-11-06,0.82,Snowy,Wedding
PROD5741,Skirt,M,Red,199487.78,3.44,2024-08-21,0.78,Rainy,Casual Hangout
PROD3746,Shirt,XL,Red,1495873.75,4.49,2021-08-27,0.89,Snowy,Business Meeting
PROD3561,Jacket,XXL,White,1142927.75,4.98,2023-01-28,0.69,Snowy,Sports Event
PROD5202,Dress,XXL,Yellow,1745458.27,4.49,2020-06-28,0.47,Snowy,Vacation
PROD2945,Jacket,S,Green,746851.5,4.33,2023-04-15,0.35,Snowy,Wedding
PROD2814,Dress,L,Red,143752.0,3.61,2023-05-04,0.37,Rainy,Casual Hangout
PROD1332,Coat,L,Yellow,520101.27,4.8,2022-05-25,0.73,Cloudy,Casual Hangout
PROD2383,Shirt,XL,Green,2575599.33,4.54,2020-02-19,0.73,Rainy,Wedding
PROD1647,Dress,M,Blue,2230448.79,3.49,2023-11-17,0.87,Rainy,Casual Hangout
PROD2664,Coat,S,Black,142439.04,4.02,2023-02-25,0.43,Cloudy,Sports Event
PROD3518,Suit,XL,Blue,116672.8,4.82,2022-09-29,0.57,Snowy,Sports Event
PROD4276,Skirt,XL,Yellow,2619122.77,3.77,2022-08-08,0.63,Rainy,Wedding
PROD2144,Suit,L,White,1674207.74,3.49,2022-11-04,0.6,Snowy,Vacation
PROD2909,Skirt,XL,Green,1873609.86,3.19,2023-09-23,1.0,Cloudy,Wedding
PROD1347,Dress,L,Green,2937779.39,4.71,2023-11-24,0.34,Cloudy,Casual Hangout
PROD1370,Dress,M,Blue,2947883.48,3.55,2024-05-22,0.01,Cloudy,Sports Event
PROD1296,Skirt,M,Red,844319.71,3.34,2023-09-09,0.31,Rainy,Wedding
PROD3080,Jacket,XL,White,1735892.41,3.11,2024-10-18,0.43,Rainy,Business Meeting
PROD1282,Skirt,XXL,Yellow,1384095.43,3.03,2024-06-24,0.95,Cloudy,Wedding
PROD4473,Shirt,XXL,Red,2035636.29,4.86,2022-11-28,0.42,Rainy,Sports Event
PROD2321,Skirt,L,Black,2076530.18,3.33,2024-02-01,0.48,Rainy,Casual Hangout
PROD5191,Coat,L,Green,1680329.39,4.31,2023-01-17,0.48,Snowy,Business Meeting
PROD2072,Suit,M,Green,2347102.85,4.37,2020-08-17,0.2,Cloudy,Vacation
PROD5768,Jacket,M,Blue,1562580.4,4.47,2020-05-11,0.71,Snowy,Wedding
PROD1882,Shirt,S,White,1524529.92,3.08,2022-12-19,0.28,Rainy,Sports Event
PROD4714,Coat,S,Red,2185431.93,4.02,2021-03-23,0.57,Cloudy,Business Meeting
PROD3058,Jacket,XL,Black,1682995.24,4.03,2022-09-09,0.56,Cloudy,Wedding
PROD4912,Suit,S,Blue,260784.73,3.75,2022-08-01,0.53,Rainy,Sports Event
PROD1649,Suit,L,Red,1643336.91,3.66,2020-03-30,0.25,Snowy,Sports Event
PROD3043,Coat,XXL,White,2083149.08,3.78,2024-02-10,0.4,Sunny,Sports Event
PROD3198,Suit,L,White,1679365.83,4.83,2022-02-11,0.7,Rainy,Sports Event
PROD2894,Shirt,XL,Green,2430735.54,4.43,2020-07-11,0.32,Snowy,Business Meeting
PROD3044,Dress,XL,Yellow,1661702.27,4.04,2024-11-18,0.58,Rainy,Sports Event
PROD5596,Dress,M,Black,1357318.2,4.97,2022-07-18,0.47,Snowy,Wedding
PROD4141,Skirt,M,Red,1485077.47,4.66,2023-05-08,0.56,Cloudy,Vacation
PROD3384,Shirt,S,Green,2348083.04,3.53,2020-12-07,0.66,Sunny,Vacation
PROD4599,Dress,M,Red,135843.83,4.34,2023-09-24,0.57,Cloudy,Vacation
PROD4193,Jacket,XXL,White,121392.88,4.4,2024-09-10,0.88,Sunny,Sports Event
PROD3796,Shirt,S,Red,1707285.92,4.18,2020-11-19,0.37,Snowy,Business Meeting
PROD2691,Dress,XXL,Green,1074006.04,4.18,2020-08-24,0.74,Rainy,Business Meeting
PROD1328,Suit,M,Blue,2913216.65,3.64,2020-12-06,0.93,Rainy,Wedding
PROD3592,Coat,L,Blue,2307005.35,3.56,2022-08-16,0.81,Cloudy,Sports Event
PROD5424,Jacket,S,Blue,442584.56,3.13,2020-01-01,0.04,Sunny,Business Meeting
PROD3138,Dress,M,Black,1151484.03,4.17,2021-09-12,0.47,Sunny,Wedding
PROD2513,Jacket,XXL,Blue,2454473.79,4.96,2023-10-15,0.53,Sunny,Vacation
PROD1477,Jacket,XXL,Black,470426.9,4.97,2024-09-18,0.64,Rainy,Vacation
PROD4923,Coat,XXL,Green,1483647.13,4.4,2022-02-05,0.43,Sunny,Business Meeting
PROD4634,Coat,XL,Green,1916724.68,3.84,2024-05-18,0.4,Sunny,Sports Event
PROD2686,Coat,XL,Green,2698156.1,4.24,2021-05-25,0.43,Cloudy,Casual Hangout
PROD5758,Suit,S,Black,1466951.66,4.9,2022-07-29,0.85,Cloudy,Wedding
PROD2850,Shirt,XXL,Blue,2284023.85,3.11,2024-07-19,0.11,Sunny,Wedding
PROD1144,Dress,XL,Black,480835.17,4.63,2020-03-25,0.09,Sunny,Business Meeting
PROD3776,Coat,L,Yellow,2309055.53,3.17,2021-04-07,0.22,Cloudy,Sports Event
PROD4309,Suit,S,Red,1646943.72,4.08,2020-06-30,0.04,Rainy,Sports Event
PROD2318,Jacket,L,Blue,155934.64,4.38,2023-08-29,0.22,Cloudy,Business Meeting
PROD5105,Dress,XXL,White,111581.97,4.14,2023-03-29,0.06,Cloudy,Vacation
PROD5239,Shirt,L,Green,897927.18,4.18,2024-01-27,0.61,Sunny,Sports Event
PROD1921,Coat,M,Black,2617021.97,3.05,2023-01-10,0.06,Snowy,Vacation
PROD3294,Dress,S,Red,2011548.37,4.36,2024-08-08,0.09,Snowy,Vacation
PROD3685,Dress,XL,Yellow,428924.12,3.61,2023-03-19,0.82,Snowy,Sports Event
PROD1205,Skirt,M,White,881579.07,4.17,2023-03-16,0.65,Cloudy,Vacation
PROD5538,Coat,XL,Blue,1089594.64,3.09,2022-09-27,0.6,Cloudy,Sports Event
PROD3979,Dress,XL,Blue,493221.04,3.48,2023-01-11,0.58,Cloudy,Wedding
PROD2904,Skirt,S,Green,1100754.2,3.29,2020-04-07,0.48,Cloudy,Casual Hangout
PROD3566,Shirt,S,Red,274858.53,4.69,2020-02-27,0.29,Rainy,Casual Hangout
PROD3759,Dress,S,Blue,1877818.27,3.09,2022-12-23,0.64,Cloudy,Sports Event
PROD4453,Shirt,L,Yellow,2146413.64,3.2,2024-06-05,1.0,Cloudy,Casual Hangout
PROD3764,Skirt,M,Blue,705607.29,3.2,2024-05-04,0.68,Rainy,Sports Event
PROD4606,Coat,XXL,Green,1383791.82,3.22,2024-06-30,0.3,Sunny,Wedding
PROD5306,Suit,M,Black,459768.57,3.34,2023-08-14,0.27,Rainy,Casual Hangout
PROD3292,Shirt,XL,Yellow,2724162.9,3.33,2024-04-10,0.32,Rainy,Sports Event
PROD1666,Coat,XL,Blue,1823429.64,3.52,2020-05-22,0.6,Cloudy,Wedding
PROD5272,Coat,L,Green,627668.38,3.23,2023-07-14,0.12,Snowy,Vacation
PROD2204,Skirt,S,White,2398819.95,4.09,2023-07-17,0.66,Snowy,Casual Hangout
PROD3439,Skirt,XXL,Yellow,2654610.08,4.59,2021-06-24,0.21,Snowy,Business Meeting
PROD5324,Dress,M,Yellow,297941.23,4.55,2021-03-02,0.7,Sunny,Wedding
PROD3458,Suit,S,Black,946024.17,3.81,2022-05-25,0.35,Cloudy,Casual Hangout
PROD5517,Suit,XXL,Red,2063480.79,3.22,2023-07-07,0.43,Rainy,Vacation
PROD3899,Shirt,XXL,Yellow,2600770.11,4.0,2021-06-23,0.22,Rainy,Casual Hangout
PROD2821,Jacket,XXL,Yellow,2826138.43,3.54,2022-08-25,0.9,Cloudy,Business Meeting
PROD2481,Skirt,XXL,Yellow,2651121.07,3.24,2021-10-01,0.39,Sunny,Business Meeting
PROD1529,Dress,L,Yellow,1582069.41,3.61,2022-11-12,0.69,Cloudy,Wedding
PROD2132,Jacket,L,Yellow,2851410.33,3.32,2020-03-24,0.69,Cloudy,Sports Event
PROD1767,Jacket,S,Yellow,1543180.17,3.41,2020-04-17,0.66,Rainy,Vacation
PROD5037,Jacket,L,Green,2407437.38,3.54,2020-04-15,0.03,Rainy,Vacation
PROD3497,Jacket,L,Blue,128372.43,4.66,2021-03-21,0.67,Sunny,Sports Event
PROD2348,Suit,S,Red,2912420.51,4.16,2024-03-23,0.25,Snowy,Casual Hangout
PROD4504,Coat,M,Yellow,1994972.32,4.27,2024-03-07,0.95,Sunny,Wedding
PROD2231,Coat,XL,White,1079424.4,3.14,2021-08-25,0.49,Cloudy,Wedding
PROD5942,Coat,S,Green,2880889.63,4.27,2020-12-08,0.03,Cloudy,Business Meeting
PROD3379,Dress,M,Green,2030519.73,4.86,2023-07-16,0.57,Cloudy,Business Meeting
PROD1991,Jacket,M,Blue,1103697.75,4.65,2024-10-22,0.48,Rainy,Business Meeting
PROD2219,Coat,M,Red,1287953.97,4.88,2024-05-13,0.27,Rainy,Business Meeting
PROD2722,Skirt,S,Blue,1862459.38,4.4,2021-04-09,0.87,Sunny,Vacation
PROD3184,Dress,XL,White,416443.99,3.25,2024-02-21,0.63,Cloudy,Casual Hangout
PROD1969,Coat,S,Yellow,652961.73,4.41,2021-09-27,0.09,Snowy,Business Meeting
PROD2335,Jacket,L,Green,2789383.53,3.64,2020-01-29,0.36,Rainy,Business Meeting
PROD2340,Coat,M,Yellow,586427.42,4.89,2021-06-09,0.86,Snowy,Vacation
PROD4076,Coat,XL,Yellow,112461.26,3.03,2024-08-18,0.83,Rainy,Casual Hangout
PROD3862,Coat,L,Green,2933860.47,4.67,2020-07-10,0.38,Cloudy,Casual Hangout
PROD2107,Shirt,L,Black,2815194.53,3.19,2020-06-11,0.15,Rainy,Wedding
PROD2867,Skirt,L,Red,1365042.95,4.0,2021-11-22,0.51,Cloudy,Casual Hangout
PROD2054,Coat,XXL,Yellow,1229180.45,3.38,2024-11-11,0.74,Cloudy,Sports Event
PROD3912,Suit,XL,Black,2346554.27,3.94,2020-09-24,0.17,Sunny,Sports Event
PROD2367,Dress,L,White,2177107.94,4.8,2021-06-24,0.61,Snowy,Wedding
PROD1048,Jacket,L,Yellow,1627856.71,4.45,2023-11-26,0.25,Rainy,Wedding
PROD5401,Suit,M,Red,1638559.2,3.51,2023-10-20,0.62,Cloudy,Vacation
PROD5844,Coat,XXL,Yellow,2647046.84,4.39,2022-09-16,0.63,Rainy,Vacation
PROD3324,Jacket,XL,Red,2737100.36,3.98,2020-10-09,0.89,Rainy,Vacation
PROD3192,Skirt,XXL,Blue,2114651.39,4.84,2021-01-30,0.53,Cloudy,Wedding
